Utterance,Speaker,Dialogue_ID,Emotion,Video_Path,Start_Time,End_Time,Duration
Did it work? What the? That's disgusting.,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5787.mp4,108.86,116.72,7.859999999999999
"Well, if it",0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5791.mp4,124.58,126.04,1.460000000000008
"it works, I didn't need to do seen it,",0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5792.mp4,126.9,129.38,2.4799999999999898
"too! Oh, god, yeah! God, what the... Oh, come on, I can also... Dave DuVal! Kate Novious? Oh, my god. Oh, my gosh. The show is ruined! stop that what is what is whoa okay well",0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5793.mp4,129.82,154.18,24.360000000000014
well that was a short youtube poop,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5794.mp4,155.9,157.54,1.6399999999999864
gaston got constipated and then he solved it sort of kind of i don't even know,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5795.mp4,159.06,163.8,4.740000000000009
yeah yeah,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5796.mp4,164.78,165.44,0.6599999999999966
yeah gaston,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5797.mp4,165.82,166.44,0.6200000000000045
gaston gets constipated and solves,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5798.mp4,167.34,169.56,2.219999999999999
solves it kind of yeah,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5799.mp4,169.98,171.32,1.3400000000000034
yeah,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5800.mp4,171.5,171.94,0.4399999999999977
could see why i don't remember this part in the movie because,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5801.mp4,174.26,177.12,2.8600000000000136
well for one it's been many years since i've seen disney's beauty and the beast but second that'd be weird if they had a disney focus on the constipation of one of the characters that's because that makes sense but,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5802.mp4,178.66,187.32,8.659999999999997
but yeah that was my reaction to this youtube poop as always the link to the original videos in the description below check it out uh,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5803.mp4,187.7,194.24,6.5400000000000205
uh if you guys like the my if you guys like the content my channel if you guys like my reactions go ahead and subscribe and everything yada yada yada i guess you guys know the drill uh i don't know how it works now uh,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5804.mp4,194.3,204.12,9.819999999999991
uh subscribe,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5805.mp4,204.3,204.82,0.5199999999999818
subscribe there's a little bell i,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5806.mp4,205.2,207.18,1.9800000000000184
guess you're supposed to hit too i don't really know i,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5807.mp4,207.34,209.7,2.359999999999985
i don't know subscribe or not you know whatever but,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5808.mp4,209.74,212.68,2.9399999999999977
but uh yeah as always check out my other reactions check out the video in the description the original video by,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5809.mp4,213.04,218.5,5.460000000000008
by the original creator i think this guy i think his name was uh,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5810.mp4,218.7,221.78,3.0800000000000125
uh if i,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5811.mp4,222.24,223.02,0.7800000000000011
i can find it maybe uh,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5812.mp4,223.1,224.64,1.539999999999992
comrade one two seven is,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5813.mp4,225.4,227.02,1.6200000000000043
is what it says in youtube poop but i think he changed his name so be,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5814.mp4,227.28,231.18,3.9000000000000057
be sure to check it out and i'll see you guys in the next video bye go check him out yeah,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5815.mp4,231.36,232.46,1.0999999999999943
yeah oh,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5816.mp4,233.28,233.86,0.5800000000000125
oh this is gonna be a joyous year of more youtube poops more shenanigans and,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5817.mp4,235.44,239.72,4.280000000000001
we'll see what awaits well,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5819.mp4,242.86,243.9,1.039999999999992
well with that being said i,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5820.mp4,244.92,246.48,1.5600000000000025
i will see you guys in the next reaction video,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5821.mp4,246.64,250.06,3.420000000000016
bye,0,72-30-1280x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/72-30-1280x720_utterance_5822.mp4,250.5,251.84,1.3400000000000034
found you a new heart.,0,74-25-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5871.mp4,10.76,11.7,0.9399999999999996
just need to tell you a few things.,0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5872.mp4,17.18,18.64,1.4600000000000009
your word should,0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5873.mp4,77.08,77.8,0.7199999999999989
"you have a chance to make money, go for",0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5874.mp4,81.94,83.86,1.9200000000000017
"if you have to sell out once in a while,",0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5875.mp4,87.6,89.3,1.7000000000000028
"if someone tries to hurt you, be",0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5876.mp4,113.0,114.6,1.5999999999999943
be a man and stand up for,0,74-25-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/74-25-1920x1080_utterance_5877.mp4,115.72,117.26,1.5400000000000065
"Let the record show that I, Olive Pendergast, being of sound mind, ample -ish",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5878.mp4,1.16,5.7,4.54
"-ish breast size, and the occasional corny knock -knock joke, do",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5879.mp4,6.38,9.22,2.8400000000000007
"do enter this video blog as evidence in the case against me. And because I'm being judged by a jury of my peers, I will attempt to insert like and totally as much as possible. So",0,75-30-960x720.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5880.mp4,9.26,18.1,8.840000000000002
So here,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5881.mp4,18.28,18.62,0.3399999999999998
here it goes.,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5882.mp4,18.7,19.28,0.5800000000000018
I confess that,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5883.mp4,20.7,21.54,0.8399999999999999
"that I, in",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5884.mp4,21.82,22.54,0.7199999999999989
"in no small part, am to blame for the vociferous gossip that has turned my varsity letter scarlet. However, for",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5885.mp4,22.72,27.66,4.940000000000001
"for those of you who are hoping that the sizzling details of my sordid past will give you reason to lock your door and make love to a dollop of your sister's moisturizing lotion, well,",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5886.mp4,28.08,35.6,7.520000000000003
you will be gravely disappointed.,0,75-30-960x720.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5887.mp4,36.32,37.96,1.6400000000000006
"Look, I",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5888.mp4,38.9,39.3,0.3999999999999986
"I just need to set the record straight, and what better way to do that than to broadcast it here on the internet?",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5889.mp4,39.84,44.72,4.879999999999996
So here,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5890.mp4,45.12,45.6,0.480000000000004
here it goes.,0,75-30-960x720.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5891.mp4,45.86,46.72,0.8599999999999994
"Part one, the",0,75-30-960x720.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5892.mp4,47.56,48.42,0.8599999999999994
"the shudder -inducing and cliched, however totally false, account of how I lost my virginity to a guy at a community college in the neighboring town.",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5893.mp4,48.58,55.9,7.32
"Let me begin by saying that there are two sides to this. There's just every story, and this",0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5894.mp4,56.66,60.12,3.460000000000001
this is my side.,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5895.mp4,60.44,61.44,1.0
The right one.,0,75-30-960x720.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5896.mp4,62.02,62.66,0.6399999999999935
"Like, totally.",0,75-30-960x720.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/75-30-960x720_utterance_5897.mp4,63.64,64.56,0.9200000000000016
years of,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5898.mp4,1.4,1.86,0.4600000000000002
"messages stored,",0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5899.mp4,2.0,2.98,0.98
Can't play in front of a gang.,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5900.mp4,10.56,11.6,1.0399999999999991
"Hey, Dad.",0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5901.mp4,15.24,15.82,0.5800000000000001
Checking in. Say,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5902.mp4,17.82,18.38,0.5599999999999987
Finished second in school.,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5903.mp4,23.04,24.1,1.0600000000000025
"curlic's still giving me C, so...",0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5904.mp4,26.46,28.16,1.6999999999999993
"Pulled me down, but second's",0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5905.mp4,29.16,29.98,0.8200000000000003
Grandpa attended the ceremony.,0,76-30-640x280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5906.mp4,33.04,34.4,1.3599999999999994
Oh.,0,76-30-640x280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5907.mp4,37.94,38.36,0.4200000000000017
"met another girl, Dad.",0,76-30-640x280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5908.mp4,39.96,41.0,1.0399999999999991
one.,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5909.mp4,45.14,45.64,0.5
Name's Lovis. Start,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5910.mp4,47.66,48.34,0.6800000000000068
Murphy stole Grandpa's car.,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5911.mp4,53.22,54.62,1.3999999999999986
crashed it.,0,76-30-640x280.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/76-30-640x280_utterance_5912.mp4,55.96,56.64,0.6799999999999997
"Good afternoon everyone. My paper is Incidence and Prediction of Contrast -Induced Nephropathy. The use of contrast media is required in many applications of modern diagnostic imaging. However, their use is known to have complications, one of which is the deterioration of renal function.",0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5913.mp4,2.86,17.78,14.920000000000002
Contrast -induced nephropathy is defined as the impairment of renal function and is measured either as a 25 % increase in serum creatinine from baseline or a 0 .5 mg,0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5914.mp4,17.96,27.84,9.88
mg per deciliter increase in absolute value within 2 -3 days of IV contrast administration.,0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5915.mp4,27.92,33.22,5.299999999999997
"Contrast -induced nephropathy is the third leading cause of hospital -acquired acute renal failure. It has been associated with increased morbidity, extended length of hospital stay and increased costs.",0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5916.mp4,33.9,43.86,9.96
The impairment of renal function is permanent in some cases with the risk of progression towards chronic renal failure.,0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5917.mp4,44.54,50.2,5.660000000000004
CIN by itself may even be an independent mortality risk factor. The,0,69-25-854x480.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/69-25-854x480_utterance_5918.mp4,51.24,54.98,3.739999999999995
